product_URL,product_category
https://amazon.in/Godrej-Professional-Shine-Spray-Instant/dp/B08MF3ZPL9/ref=sr_1_66?keywords=Hair+spray&qid=1679666936&sr=8-66,Hair spray
https://amazon.in/Freshistry-Frizz-Free-Fragrant-Vitamin-Grapeseed/dp/B0B6PGRSHF/ref=sr_1_67?keywords=Hair+spray&qid=1679666936&sr=8-67,Hair spray
https://amazon.in/Man-Arden-Hair-Spray-Nourishment/dp/B07VV2ZBBB/ref=sr_1_68?keywords=Hair+spray&qid=1679666936&sr=8-68,Hair spray
https://amazon.in/sspa/click?ie=UTF8&spc=MTo2MjA3NzE0OTkyMzY0NzUzOjE2Nzk2NjY5MzY6c3BfbXRmOjIwMDg3NDU3MDU0OTk4OjowOjo&url=%2FTRESemm%25C3%25A9-Expert-Selection-Protection-Keratin%2Fdp%2FB00KAR9SHE%2Fref%3Dsr_1_69_sspa%3Fkeywords%3DHair%2Bspray%26qid%3D1679666936%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Hair spray
https://amazon.in/sspa/click?ie=UTF8&spc=MTo2MjA3NzE0OTkyMzY0NzUzOjE2Nzk2NjY5MzY6c3BfbXRmOjIwMTEyNjYxODAzOTk4OjowOjo&url=%2FForest-Essentials-Thickening-Bhringraj-Shikakai%2Fdp%2FB08XCQD6FL%2Fref%3Dsr_1_70_sspa%3Fkeywords%3DHair%2Bspray%26qid%3D1679666936%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Hair spray
https://amazon.in/sspa/click?ie=UTF8&spc=MTo2MjA3NzE0OTkyMzY0NzUzOjE2Nzk2NjY5MzY6c3BfbXRmOjIwMDg0MzQxNDg2MTk4OjowOjo&url=%2FSet-Wet-Sulphate-Paraben-Hairstyling%2Fdp%2FB0B4WZGRP9%2Fref%3Dsr_1_71_sspa%3Fkeywords%3DHair%2Bspray%26qid%3D1679666936%26sr%3D8-71-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Hair spray
https://amazon.in/sspa/click?ie=UTF8&spc=MTo2MjA3NzE0OTkyMzY0NzUzOjE2Nzk2NjY5MzY6c3BfbXRmOjIwMDg3NDc3MjcwNjk4OjowOjo&url=%2FTRESemme-Compressed-Invisible-Natural-Finish%2Fdp%2FB079TZZBBJ%2Fref%3Dsr_1_72_sspa%3Fkeywords%3DHair%2Bspray%26qid%3D1679666936%26sr%3D8-72-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Hair spray
https://amazon.in/Elpis-Gold-Enzo-Premium-Spray/dp/B09VSSC7XB/ref=sr_1_73?keywords=Hair+spray&qid=1679666936&sr=8-73,Hair spray
https://amazon.in/Schwarzkopf-Professional-Sparkler-Shine-Spray/dp/B01DAFX8TQ/ref=sr_1_74?keywords=Hair+spray&qid=1679666936&sr=8-74,Hair spray
https://amazon.in/Berina-Hair-Professional-Styling-Setting/dp/B09QSX6XST/ref=sr_1_75?keywords=Hair+spray&qid=1679666936&sr=8-75,Hair spray
